source,target,year,weight,total
Instituto Tecnológico de Orizaba Av Oriente 9 no. 852 94300 Veracruz,Universidad Politecnica de Madrid,2011,1,4
Departamento Lenguajes y Sistemas Informáticos e Ingeniería de Software Universidad Politécnica de Madrid Facultad de Informática 28660 Boadilla del Monte,Universidad Politecnica de Madrid,2011,1,2
Instituto tecnológico de Orizaba,Departamento Lenguajes y Sistemas Informáticos e Ingeniería de Software Universidad Politécnica de Madrid,2011,1,4
Instituto tecnológico de Orizaba,Universidad Politecnica de Madrid,2011,1,2
Departamento Lenguajes y Sistemas Informáticos e Ingeniería de Software Universidad Politécnica de Madrid,Universidad Politecnica de Madrid,2011,1,1
Universidad Politecnica de Madrid,Departamento Lenguajes y Sistemas Informáticos e Ingeniería de Software Universidad Politécnica de Madrid,2011,1,2
European Software Institute, DISA (UPV/EHU),2011,1,1
European Software Institute,University of Porta,2011,1,1
 DISA (UPV/EHU),University of Porta,2011,1,1
 Miticultores,universidade de vigo,2011,1,2
university of porto,institute for systems engineering and computers,2011,1,14
universidade de vigo,Department de Ingenieria de Sistemas,2011,1,1
Department de Ingenieria de Sistemas,universidade de vigo,2011,1,2
Universidade da Beira Interior,university of coimbra,2011,1,1
Instituto Politécnico de Tomar,instituto universitário de lisboa,2011,1,1
Universidade Nova de Lisboa Lisboa,Universidade Nova de Lisboa,2011,1,1
polytechnic institute of bragança, ESTiG,2011,1,1
polytechnic institute of bragança,Universidade de Trás-os-Montes e Alto Douro,2011,1,4
 ESTiG,Universidade de Trás-os-Montes e Alto Douro,2011,1,1
Universidade do Algarve,universidade aberta,2011,1,1
Departamento Engenharia Informática e Sistemas IPC   Instituto Superior de Engenharia de Coimbra Coimbra,Departamento de Engenharia Informática de Sistemas IPC   Instituto Superior de Engenharia de Coimbra Coimbra,2011,1,1
ADEETC   ISEL,university of minho,2011,1,2
university of porto, CIDES   Departamento de Ciências da Informação e da Decisão em Saúde,2011,1,2
Universiade Lusofona do Porto, DEEC,2011,1,1
Departamento de Engenharias,polytechnic institute of bragança,2011,1,1
Departamento de Engenharias, GECAD,2011,1,1
polytechnic institute of bragança, GECAD,2011,1,1
Instituto Nacional de Pesquisas Espaciais,Instituto Tecnológico de Aeronáutica,2011,1,2
Rey Juan Carlos University,Alcalá University,2011,1,1
Instituto Politécnico de Viseu,Universidade Fernan do Pessoa,2011,1,5
Instituto Politécnico de Viseu,university of aveiro,2011,2,6
university of aveiro,Instituto Politécnico de Viseu,2011,1,5
Centro de Engenharia de Biossistemas (CEER),Instituto Superior de Agronomia,2011,1,2
Instituto Superior de Engenharia do Porto,Universidade de Trás-os-Montes e Alto Douro,2011,1,1
Universidade de Trás-os-Montes e Alto Douro,Instituto Superior de Engenharia do Porto,2011,1,2
Faculdade de Medicina de Lisboa,Centro de Investigação e Criatividade em Informática,2011,1,1
School of Technology and Architecture,instituto universitário de lisboa,2011,1,1
Universidade de Trás-os-Montes e Alto Douro, Sousacamp SGPS,2011,1,1
Universidade de Trás-os-Montes e Alto Douro,Universidade Paulista UNIP,2011,1,3
 Sousacamp SGPS,Universidade de Trás-os-Montes e Alto Douro,2011,2,3
 Sousacamp SGPS,Universidade Paulista UNIP,2011,1,1
ISEP, DEE and LIACC,2011,1,1
polytechnic institute of castelo branco,University Fernando Pessoa,2011,1,1
University of Southern Denmark, Laboratoire dInformatique de Grenoble,2011,1,3
Centro de Informática,ITEP   Instituto de Tecnologia de Pernambuco   Brasil,2011,1,4
Centro de Informática, IF SERtãO Pernambucano   Brasil,2011,1,4
ITEP   Instituto de Tecnologia de Pernambuco   Brasil, IF SERtãO Pernambucano   Brasil,2011,1,1
Universidade Fernan do Pessoa,Instituto Superior da Maia,2011,1,1
Universidade Fernan do Pessoa,Instituto Politécnico do Cávado e do Ave,2011,1,3
Instituto Superior da Maia,Instituto Politécnico do Cávado e do Ave,2011,1,3
Porto Polytechnic,university of minho,2011,1,1
Centro Hospitalar de Setubal,Instituto Politecnico de Setubal,2011,1,1
Instituto Superior de Engenharia do Porto,university of porto,2011,1,2
Department Engineering Informática ISE,university of porto,2011,1,1
university of porto,Department Engineering Informática ISE,2011,1,2
University of Porta,university of coimbra,2011,1,3
Polytechnic Institute of Cávado and Ave (IPCA),university of minho,2011,1,1
Polytechnic Institute of Cávado and Ave (IPCA),university of lisbon,2011,1,4
university of minho,university of lisbon,2011,1,1
 EPE,university of lisbon,2011,1,3
Universidade Católica Portuguesa,university of porto,2011,1,2
Universidade de Trás-os-Montes e Alto Douro,Instituto Superior de Contabilidade e Administração do Porto,2011,1,2
Universidad de Valladolid,Universidad de Córdoba,2011,1,4
Universidad de Córdoba,Universidad de Valladolid,2011,2,6
Instituto Politécnico,Universidade do,2011,1,1
Agrupamento de Escolas de S. João da Talha,university of lisbon,2011,1,3
Instituto Politécnico do Cávado e do Ave,Universidade Fernan do Pessoa,2011,2,5
Universidade da Beira Interior,Universidade de Trás-os-Montes e Alto Douro,2011,1,4
Universidade de Trás-os-Montes e Alto Douro,Universidade da Beira Interior,2011,1,5
Northumbria University,university of lisbon,2011,1,1
U Politécnica de Madrid,Universidad Politécnica de Cartagena,2011,1,2
university of porto,Department Engineering Informatica ISEP,2011,1,2
universidade de vigo,University of Oviedo,2011,1,1
Universitat Ramon LLull,Universidad Politécnica de Catalunya Barcelona Technology,2011,1,2
Informática ISCAP,university of porto,2011,1,2
ISCAP   Instituto Superior de Contabilidade e Administração do Porto,university of minho,2011,1,1
university of minho,ISCAP   Instituto Superior de Contabilidade e Administração do Porto,2011,1,2
DeustoTech, Fundacion Deusto,2011,1,1
polytechnic institute of porto,university of minho,2011,1,26
polytechnic institute of porto,Universidade Fernando Pessoa Porto,2011,1,1
university of minho,Universidade Fernando Pessoa Porto,2011,1,1
Universidad Politécnica de Cataluña   Barcelona Tech,Universitat Ramon Llull,2011,1,6
Francisco Universidad de Santiago de Compostela USC Santiago de Compostela,Manuel Universidad de Santiago de Compostela USC Santiago de Compostela,2011,1,1
Instituto Superior Contabilidade e Administração do Porto SCAP/IPP,universidade de vigo,2011,1,1
Universidade Tecnológica Federal do Paraná   UTFPR   CP, Faculdade de Tecnologia de São Sebastião   SP,2011,1,3
Universidade Tecnológica Federal do Paraná   UTFPR   CP,Escola Politécnica da Universidade de São Paulo   SP,2011,1,3
 Faculdade de Tecnologia de São Sebastião   SP,Escola Politécnica da Universidade de São Paulo   SP,2011,1,1
LIAAD,university of minho,2011,1,2
LIAAD,university of aveiro,2011,1,1
university of minho,university of aveiro,2011,1,22
polytechnic institute of bragança,university of minho,2011,1,21
university of minho,polytechnic institute of bragança,2011,1,22
university of porto,Ludwig Maximilians Universität,2011,1,1
university of porto, TechnikBMW Forschung,2011,1,1
Ludwig Maximilians Universität, TechnikBMW Forschung,2011,1,1
Universidad Central Marta Abren de Las Villas,Department of Educational Sciences,2011,1,4
university of aveiro, Divisão de Estratégia e Planeamento,2011,1,1
 Divisão de Estratégia e Planeamento,university of aveiro,2011,2,3
Universidad Nacional de Educacion a Distancia,INTECCA Innovacion y Desarrollo Tecnologico de los Centros Asociados,2011,1,18
Universidad Politécnica de Madrid,Universidad ORT,2011,1,5
instituto politécnico da guarda,university of minho,2011,1,2
Caixanova Business School,UNED (Spanish National University of Distance Education),2011,1,1
polytechnic institute of coimbra,university of aveiro,2011,1,5
polytechnic institute of coimbra,university of porto,2011,1,2
university of aveiro,university of porto,2011,1,14
Agri Ciência Lda., ISEGI,2011,1,2
Centro de Informática,ITEP Instituto de Tecnologia de Pernambuco,2011,1,1
ITEP Instituto de Tecnologia de Pernambuco,Centro de Informática,2011,3,4
Centro de Administração e Políticas Públicas UTL,Instituto Superior de Ciências Políticas,2011,1,1
IPP,universidade de vigo,2011,1,1
IPP,university of minho,2011,1,1
universidade de vigo,university of minho,2011,1,4
university of minho,universidade aberta,2011,1,3
University of Madrid Av. Universidad,Carlos III Technical University of Madrid,2011,1,2
 Fundacion Fidetia,University of Seville,2011,1,6
 Fundacion Fidetia, Emasesa,2011,1,3
University of Seville, Emasesa,2011,1,2
University of Utrecht,University Polit. de Vale,2011,1,4
University of Porta,university of porto,2011,1,8
Instituto Superior Técnico (IST),Universidade de Lisbon,2011,1,1
Universidade de Lisbon,Instituto Superior Técnico (IST),2011,1,2
polytechnic institute of viana do castelo,university of porto,2011,1,12
university of aveiro, IAD,2011,1,8
Universitat Poliltècnica de Catalunya,Universitat de Vic,2011,1,3
Universitat de Vic,Universitat Poliltècnica de Catalunya,2011,1,4
instituto universitário de lisboa,Instituto de Telecomunicações,2011,1,5
LIAAD, Faculty Sciences,2011,1,1
 Faculty Sciences,university of minho,2011,1,1
university of minho, ISEL,2011,1,2
 DEI, DEEC,2011,1,6
Escola de Ciências e Tecnologia, GECAD,2011,1,2
Departamento de Ciência da Computação Universidade Federal de Lavras,Universidade Nova de Lisboa,2011,1,1
Departamento de Ciência da Computação Universidade Federal de Lavras,Instituto Superior de Estatística e Gestão de Informação Universidade Nova de Lisboa,2011,1,1
Universidade Nova de Lisboa,Instituto Superior de Estatística e Gestão de Informação Universidade Nova de Lisboa,2011,1,1
Universidade Nova de Lisboa,Departamento de Ciência da Computação Universidade Federal de Lavras,2011,1,2
Instituto Superior de Estatística e Gestão de Informação Universidade Nova de Lisboa,Departamento de Ciência da Computação Universidade Federal de Lavras,2011,1,2
instituto politécnico da guarda,university of minho,2010,1,4
Universidad ORT Uruguay,Universidad Politécnica de Madrid,2010,1,1
 Departamento Ingeniería de Sistemas y Automática,Universidade Lusíada de Lisboa y de Evora,2010,1,9
University of Alcalá,University of Alcalá Alcalá de Henares,2010,1,2
University of Alcalá Alcalá de Henares,University of Alcalá,2010,3,5
university of aveiro, Câmara Municipal de Portalegre,2010,1,1
Universidade de Trás-os-Montes e Alto Douro,university of minho,2010,1,5
Universidade de Trás-os-Montes e Alto Douro,institute for systems engineering and computers,2010,1,29
university of minho,institute for systems engineering and computers,2010,1,5
university of minho,Universidade de Trás-os-Montes e Alto Douro,2010,1,6
institute for systems engineering and computers,Universidade de Trás-os-Montes e Alto Douro,2010,1,30
university of aveiro,university of porto,2010,1,18
polytechnic institute of bragança,Universidade de Trás-os-Montes e Alto Douro,2010,1,6
Universidad Tecnológica de Panamá,Universidad de Alicante,2010,1,2
Polytechnic Institute of Leiria,university of minho,2010,1,2
universidade de vigo,IES Escolas Proval,2010,1,1
IES Escolas Proval,universidade de vigo,2010,1,2
Universidad Politécnica de Madrid,Department of Computer Science,2010,1,2
Universidad Nacional de Educacion a Distancia,INTECCA Innovación y Desarrollo Tecnológico de los Centros Asociados,2010,1,22
Universidade do Algarve,Instituto Politécnico de Tomar,2010,1,3
Serviços Académicos da Universidade dos Açores, Secretaria Regional de Educação e Formação,2010,1,1
Serviços Académicos da Universidade dos Açores,Universidade dos Açores,2010,1,3
 Secretaria Regional de Educação e Formação,Universidade dos Açores,2010,1,3
Universidade Nova de Lisboa,Instituto Superior de Engenharia de Lisboa,2010,1,4
Universidad Politécnica de Madrid,Universidad Nacional de Educación a Distancia,2010,1,15
Polytechnic Institute of Cávado and Ave (IPCA),university of minho,2010,1,2
university of minho, Serviço de Cuidados Intensivos,2010,1,6
 GTM Grup de Recerca en Tecnologies Media,Universidad Carlos III de Madrid,2010,1,3
Universidad Politécnica de Madrid,Universidad Fernando Pessoa,2010,1,4
ISCAP/IPP,universidade de vigo,2010,1,2
universidade de vigo, ISCAP/IPP,2010,1,3
Universidad Politecnica de Madrid,Universidade Fernando Pessoa,2010,1,4
Universidad Politecnica de Madrid, Everis Foundation,2010,1,4
Universidade Fernando Pessoa, Everis Foundation,2010,1,1
 Dpto. Ingenicría de Sistemas y Automática Escuela Técnica Superior de Ingeniería,Dpto. de Ingenicría Biomédica e Imágeries Instituto de Investigaciones en Ciencias de la Salud (IICS),2010,1,15
Universidade Lusófona de Humanidades e Tecnologias,university of minho,2010,1,1
polytechnic institute of viana do castelo,university of porto,2010,1,18
Universidad Carlos III de Madrid, GTM Grup de Recerca en Technologies Mèdia,2010,1,3
Institute for Systems and Computer Engineering of Porto,Universidad Politécnica de Madrid,2010,1,2
Agrarian University of Havana,University of Alicante,2010,1,2
University of Alicante,Agrarian University of Havana,2010,2,4
Instituto Politécnico de Beja Beja,Universidad de Extremadura,2010,1,2
 ISEGI UNL,Departamento Universitário de Saúde Pública,2010,1,3
Instituto Politécnico de Viseu,Universidade Fernan do Pessoa,2010,1,6
Instituto Superior de Engenharia,Centro de Instrumentação,2010,1,1
Instituto Superior de Engenharia,polytechnic institute of coimbra,2010,1,1
Instituto Superior de Engenharia,Universidade de Trás-os-Montes e Alto Douro,2010,1,1
Centro de Instrumentação,polytechnic institute of coimbra,2010,1,1
Centro de Instrumentação,Universidade de Trás-os-Montes e Alto Douro,2010,1,1
polytechnic institute of coimbra,Universidade de Trás-os-Montes e Alto Douro,2010,1,3
Escola Superior de Tecnologia do IPCA,Universidade Fernan do Pessoa,2010,1,2
polytechnic institute of porto,university of minho,2010,1,27
university of minho,polytechnic institute of porto,2010,3,30
Superintendencia de Bancos de Guatemala,Universidad del Cauca,2010,1,1
Superintendencia de Bancos de Guatemala,Universidad de Castilla La Mancha,2010,1,1
Universidad del Cauca,Universidad de Castilla La Mancha,2010,1,1
Universidad de Málaga,Universidad de la Habana,2010,1,2
Universidade Federal de Pernambuco,Instituto Federal de Pernambuco,2010,1,4
